,url,title,salary,company_name,description,company_verified,adress,employment_mode,experience,parttime,accept_temporary,creation-time,tag
10,https://ufa.hh.ru/vacancy/48563112,Junior Golang Developer,"{'from': 130000, 'to': False, 'gross': False, 'currancy': 'руб.'}",FBS,"Финтех-компания FBS – разработчик программного обеспечения для инвестирования. С 2009 года наши продукты помогают людям со всего мира освоить сферу онлайн-торговли.Мы работаем по полному циклу: разрабатываем, поддерживаем и продвигаем в 150 странах наши приложения и сайты, используя высокотехнологичные IT-решения и прогрессивные маркетинговые стратегии.Сегодня наша команда — это 500+ человек в 19 странах мира. Мультиязычная поддержка FBS работает в режиме 24/7 с 17 миллионами клиентов. Основные регионы присутствия FBS: Азия, Южная Америка, Африка, Европа, Океания. Сейчас мы планируем увеличить свою команду Go разработчиков в 3 раза, поэтому готовы обучать новых специалистов. Что предстоит делать:   Разрабатывать Backend для приложений в виде API;   Продумывать и реализовывать функционал для обмена данными в режиме реального времени;   Обрабатывать данные и события по миллионам клиентов;   Осуществлять обработку и хранение большого объёма real-time данных;   Разрабатывать программные и архитектурные решения для увеличения выдерживаемой нагрузки.   Техническая сторона:   Golang (у нас микросервисы)   PostgreSQL;   RabbitMQ;   Redis;   ClickHouse.   Для нас важно, чтобы наш коллега:   Имел опыт программирования на Golang или желание развиваться в нем;   Умел работать с большим объёмом информации и быстро погружаться во всё новое;   Как плюс знал SQL, идеологию git и умел применять ее на практике.   Мы готовы предложить: Стабильность. Белая зарплата, которая зависит только от тебя. Продвинутая система бенефитов.Комфорт. Гибридный график - можно совмещать работу в офисе с удаленкой. Гибкое начало рабочего дня. Приятная атмосфера в мультикультурном офисе и насыщенная корпоративная жизнь.Развитие. Внутреннее обучение, участие в семинарах, конференциях, корпоративная библиотека, языковые курсы в офисе.Офис. 3 мин. пешком от м. Чкаловская, зоны отдыха, самокаты, массажное кресло, настолки, PS4, кикер. На кухнях всегда есть не только сладости и пицца, но и свежие фрукты и овощи.Релокация. Если ты переезжаешь из другого города, мы компенсируем стоимость билета до Санкт-Петербурга и первый месяц аренды жилья, а также поможем иностранцам с оформлением документов. Welcome to FBS!",True,Санкт-Петербург,"Полная занятость, полный день",1–3 года,False,False,2022-01-21,['Golang']
11,https://ufa.hh.ru/vacancy/50805155,Стажер Golang+JS Fullstack,"{'from': False, 'to': False, 'gross': True, 'currancy': None}",NIX,"Ты получишь отличную теоретическую базу от экспертов NIX Solutions и практические навыки в области Fullstack-разработки по направлению Go и VueJS. Go достаточно молодой язык, который сможет выучить любой начинающий. При этом Go используют многие мировые IT-корпорации и создают сложные программные решения. Со скилами после обучения ты можешь попробовать свои силы на вакансию Junior Go Developer в NIX Solutions. Обучение бесплатное. Набор в проект уже открыт. КОМУ ПОДОЙДЕТ?  новичкам, которые хотят начать свой путь в IT; начинающим разработчикам; специалистам из других сфер, желающим войти в IT.  ЧТО МЫ ОЖИДАЕМ ОТ ТЕБЯ:  знание теории о работе Интернета: из чего он состоит и как происходит обмен информацией в сети; понимание работы СУБД (любой, одной из), базовые знание SQL и принципов нормализации БД; базовые знания языка Go (как строить циклы, условия и т.д.); базовое понимание concurrency модели языка; базовые знания языка разметки HTML (основные теги, структура страницы); понимание работы любой системы контроля версий.  ЗА ВРЕМЯ ОБУЧЕНИЯ ТЫ:  узнаешь основы работы в окружении Linux; научишься устанавливать и настраивать web-серверы; будешь работать с Git; ознакомишься с HTML и CSS; узнаешь все про Golang и необходимые аспекты работы с языком; изучишь базы данных; получишь базовые знания о JavaScript; научишься работать с фреймворком VueJS, от основ до введения во Vuex; узнаешь и многое другое!  КАК ПОПАСТЬ НА ОБУЧЕНИЕ:  Необходимо заполнить резюме на сайте, как только будет открыт набор в проект. Пройти онлайн-тестирование; Пройти собеседование и получить положительный результат.  КАК ПРОХОДИТ ОБУЧЕНИЕ:  продолжительность: 3 месяца; формат: 3 дня в неделю по 4 часа в офисе (формат обучения зависит от ситуации на момент старта и может быть изменен на онлайн); старт: февраль 2022 г.  ЧТО ДАЛЬШЕ: После успешного завершения обучения ты можешь попробовать свои силы на вакансию Junior Go Developer в NIX Solutions. Карантин — это не повод поставить жизнь на паузу! Заполняй краткое онлайн-резюме уже сейчас!",,"Харьков, улица Каразина, 2","Частичная занятость, полный день",не требуется,Возможна подработка: сменами по 4-6 часов,False,2022-01-26,"['Git', 'HTML', 'JavaScript', 'CSS', 'Golang']"
12,https://ufa.hh.ru/vacancy/51725584,"Web-разработчик (Fullstack, Junior/Middle)","{'from': False, 'to': False, 'gross': True, 'currancy': None}",ООО НоваСтар,"Мы — небольшая компания, основанная разработчиками, программируем для заказчиков из западной Европы, немного для Ижевска и ведём ряд собственных проектов. Не бодишопим. Ищем к себе в команду фуллстек-разработчика на полный день, в офис или на удалёнку.Задачи  Фронт: сборка интерфейсов сайтов и веб-приложений; Бэк: проектирование API и интеграций с третьими системами с высокой степенью надежности, покрытие юнит и интеграционными тестами.  Таски в проектах выдаются/обсуждаются актуальными разработчиками. Гарантируем участие в интересных проектах федерального и международного масштаба. Требования  Базовые знания JavaScript, TypeScript; Знакомство с Webpack, Git, Docker.  В наших проектах используем: Vue, Angular, React, PHP, Golang, Python. Кросс-опыт будет плюсом. Условия  полный рабочий день; офис в Металлурге; переиндексация зарплаты два раза в год; испытательный срок: 2 месяца.",True,"Ижевск, Береговая улица, 1","Полная занятость, полный день",1–3 года,False,False,2022-01-25,"['JavaScript', 'TypeScript', 'Golang', 'PHP', 'NestJS', 'Webpack', 'Git', 'Docker', 'NoSQL', 'Microservices', 'Разработка ПО', 'Веб-программирование', 'Vue.js', 'Angular']"
13,https://ufa.hh.ru/vacancy/50425552,Разработчик (Junior) Golang. C#,"{'from': 50000, 'to': False, 'gross': False, 'currancy': 'руб.'}",ООО Верхний Уровень Автоматизации,"Мы – компания систем автоматизации зданий специализирующаяся на разработке собственных систем. На рынке более 10 лет. В связи с развитием компании, набираем в команду разработчиков. Работа предстоит интересная. Разработка и внедрение на крупных объектах. Обязанности:  разрабатывать функционал в рамках поставленных задач (Golang, C#); задачи по автоматизации баг фиксы настройка разработанных систем  Требования:  знание Golang, C#; умение разбираться в чужом коде; плюсом будет умение работать с базой данных;  Условия:   на время стажировки (2 недели) - 10 000 рублей.   график работы 5/2 - с 9:00 до 18:00 по МСК;   у нас есть своя база знаний, регулярные планерки, на которых мы обсуждаем план работы, задаем вопросы и разбираем задачи;   оплачиваемый отпуск   оклад на испытательный срок (2, 3 месяц) - 40 000 руб. на руки   оклад после испытательного срока - 50 000 руб. на руки   Работа в офисе!   Знание указанных языков программирования или желание работать с ними обязательны. В рамках отбора будет предложено два тестовых задания, по результатам которого мы приглашаем Вас в офис для знакомства.",True,Казань,"Полная занятость, полный день",не требуется,False,False,2022-01-20,"['Английский — A1 — Начальный', 'C#']"
14,https://ufa.hh.ru/vacancy/51367274,Junior Golang Developer,"{'from': False, 'to': False, 'gross': True, 'currancy': None}",ООО Лаборатория Цифрового Зрения,"""Лаборатория Цифрового Зрения"" - резидент Сколково и ведущий разработчик программных и аппаратных решений в сфере безопасности дорожного движения. За 11 лет работы компания добилась присутствия более чем в 65 регионах. Нам доверяют исполнительные органы государственной власти, региональные власти и крупнейшие представители бизнеса. Мы постоянно растем, расширяемся, совершенствуем свои разработки и создаем новые, необходимые нашим клиентам. Сейчас мы в расширяем нашу команду и готовы пригласить специалистов с небольшим опытом в разработке на Golang. Чем нужно будет заниматься:   Участие в разработке backend-части информационной компании в роли младшего разработчика   Поддержка, доработка, исправление багов в существующем коде   Участие в разработке нового функционала   Выполнение повседневных задач по разработке ПО   Что для нас важно:   Опыт программирования на языке Golang   Опыт работы с PostgreSQL и другими базами данных   Умение работать с Git   Знание основ unix-систем   Желание писать качественный и поддерживаемый код   Желание развиваться в том, с чем раньше не сталкивались   Что предлагаем мы:  Оформление согласно ТК РФ с первого дня и достойную полностью белую з/п (уровень обсуждается на собеседовании) Режим работы: 5/2 с 10-00 до 18-30 (удаленно, либо офис в Белгороде, Спб, Волгограде или Красноярске - на выбор) Работу в современной компании, использующую алгоритмы машинного обучения, идеологию микросервисной архитектуры и активно использующую облачные сервисы для оптимизации процессов Коллектив профессионалов и экспертов в своей области Возможность развить карьеру в компании (за последние 3 года мы выросли в 2 раза по численности, в т.ч. повышая внутренних сотрудников) Неформальный стиль общения, дружелюбную обстановку и свободный дресс-код",True,Санкт-Петербург,"Полная занятость, удаленная работа",1–3 года,False,False,2022-01-19,"['Golang', 'PostgreSQL', 'Git', 'Linux']"
15,https://ufa.hh.ru/vacancy/47932568,Младший backend-разработчик,"{'from': 40000, 'to': False, 'gross': True, 'currancy': 'руб.'}",Altcraft,"О нас Altcraft - команда увлеченных любимым делом людей, объединившихся ради достижения единой цели. Мы создаем лучший в мире инструмент автоматизации digital-маркетинга. Наша платформа помогает крупным компаниям, таким как YooMoney, АльфаСтрахование, Открытие Брокер, WiseBits, реализовать свои стратегии в digital среде. Мы ищем ответственного backend разработчика для участия в создании высоконагруженных web-приложений. Компания не занимается аутсорсингом, все приложения являются частью одного большого продукта. Все разработчики участвуют в его развитии и вносят свои идеи, команда постоянно растет и каждый растет вместе с командой. У вас будет наставник и много других опытных ребят, которые помогут в сложных вопросах. Наше приложение работает с большим количеством событий и трафика, вы сможете окунутся в мидл и хайлоад разработку, и серьезно повысить свою ценность как специалиста. Не обязательно знать Golang, важнее желание учиться новому. Вы можете знать какой-то другой язык и мыслить другими парадигмами, но если вы открыты новым идеям - welcome. Что мы ждем от вас   Требуемый опыт работы - от года (свои проекты тоже подходят);   Вы знаете как устроен интернет и работают веб-приложения;   Вы знаете один из языков: С, С++, С#, Golang (Go), Python, PHP или что-нибудь еще;   Умеете работать с git.   Условия и преимущества   Возможность обучения и повышения квалификации;   Работа в динамично развивающейся IT-компании;   Дружный коллектив профессионалов;   Кофемашина, печеньки, обеды - все включено;   Официальное трудоустройство и все социальные гарантии;   Работа предполагается в уютном офисе на Советской Армии;   5 дневная рабочая неделя (начало с 10-11 утра).   Наши ценности   Забота о здоровье сотрудников;   Культивируем профессионализм в команде;   Учим быть лучшим из лучших в своей профессии;   Проектируем и поддерживаем highload ПО;   Технологии, которые мы применяем всегда востребованы;   Находим простые решения для сложных задач;   Любим футбол и другие виды спорта;   Белая зарплата всегда без задержек.",True,"Рязань, Октябрьский административный округ, район Дашково-Песочня, улица Советской Армии, 19к2","Полная занятость, полный день",1–3 года,False,False,2022-01-18,"['Git', 'SQL']"
16,https://ufa.hh.ru/vacancy/51185986,Junior Golang разработчик,"{'from': False, 'to': False, 'gross': True, 'currancy': None}",Лига Цифровой Экономики,"Лига Цифровой Экономики — это 5 000+ человек и  1 000 проектов цифровой трансформации каждый год!Наши клиенты — лидеры рынка в ключевых отраслях экономики и государственного сектора. Мы гордимся нашей экспертизой и знаковыми проектами.20Команда с 20-летним опытом на рынке ИТ-услуг70+70+ практик и центров компетенций5 000+5 000+ экспертов по России, Украине, Казахстану и Беларуси1 000+1 000+ проектов цифровой трансформации каждый годЦеним свободу и ответственность за результат, атмосферу сотрудничества и энергию в наших командах. В Лиге мы стремимся создавать инновационные решения и развивать наших сотрудников.Присоединяйся к нашей команде и создавай  лучшие решения  для лидеров рынка!Очень нужен Junior Golang разработчик, сил нет. Задачи:  Разработка бэкенда системы управления секретами (аутентификационными данными сервисных аккаунтов или учётных записей); Проектирование масштабируемых высоконагруженных сервисов; Взаимодействие с командами DevOps- и QA-инженерами.  Требования:  Умения писать код в принципе будет достаточно;  Желательные требования к квалификации:  Здорово, если работал с SQL и no-SQL базами данных; Понимание сетевого ввода/вывода, протоколов TCP, HTTP, HTTP/2; Знание инструментов командной и гибкой(Agile) разработки (Git, Gitlab, JIRA, CI/CD); Умение понимать и разбирать чужой код.  Что мы предлагаем:  Классные бонусы и премии до 4 окладов год; Удаленка/офис/гибрид - на твой выбор; Минимум бюрократии; Пересмотр должности и заработной платы каждые полгода; Яркие корпоративы и нескучные тимбилдинги; ДМС (со стоматологией и стационаром), компенсация фитнес-абонементов, скидки на изучение английского языка, оплата мобильной связи и многое другое; Стабильную, конкурентную «белую» зарплату (оклад + бонусы). Лига предлагает тебеТрудоустройство в соответствии с требованиями законодательстваРазвитая система внутренних тренингов и возможность обучаться на внешних курсахГибкий график работыРост и развитие в команде профессионаловДМС со стоматологией, скидки на фитнес 50%, оплачиваемая мобильная связь, скидки на изучение английского языка и многое другое",True,Москва,"Полная занятость, удаленная работа",1–3 года,False,False,2022-01-17,"['Golang', 'Agile', 'Базы данных']"
17,https://ufa.hh.ru/vacancy/51041223,Junior Golang-разработчик,"{'from': 30000, 'to': 60000, 'gross': False, 'currancy': 'руб.'}",Интерсвязь,"«Интерсвязь» — одна из крупнейших IT-компаний в Уральском Федеральном округе. Наша компания, уже более 20 лет занимает стабильную позицию, на рынке Интернета и технологий. Ищем Golang-разработчика, уровня Junior, в команду core.is.Обязанности:   Разработка Backend для приложений в виде API Продумывание и реализация функционала для обмена данными в режиме реального времени Обработка данных и событий по тысячам клиентов Осуществление обработки и хранения большого объема real-time данных Разработка программных и архитектурных решений для увеличения выдерживаемой нагрузки  Требования:  Опыт разработки на GoLang Опыт разработки Web сервисов (или сервисов других направлений) Опыт работы с сетевыми/файловыми потоками данных Опыт разработки с использованием SQL и NoSQL баз данных, key-value хранилищ Опыт документирования собственного кода Понимание многопоточности и кооперативной многозадачности Понимание что такое unit тесты Знание ООП и паттернов программирования и практика их применения Умение писать читаемый и понятный код Желание постоянно совершенствоваться и изучать новые технологии  Условия работы:  Официальное трудоустройство Социальный пакет Комфортный современный офис на Северо-Западе Пятидневная рабочая неделя с 09-00 до 18-00 Возможность выстроить гибкий график и совмещать работу с учёбой Развитая корпоративная культура Профессиональная команда Возможности для развития (прохождение дополнительного обучения, курсы английского языка, покупка проф. литературы, поездки на конференции и семинары, летние/зимние школы) Компенсация интернета, мобильной связи, оплата тренажёрного зала.  Благодарим всех соискателей, которые направят отклик на данную вакансию!Ваше резюме будет рассмотрено в ближайшее время.",True,Челябинск,"Полная занятость, полный день",не требуется,False,False,2022-01-13,[]
18,https://ufa.hh.ru/vacancy/49679053,Junior Golang Developer,"{'from': False, 'to': False, 'gross': True, 'currancy': None}",ООО СолбегСофт,"Founded in 2008, SolbegSoft provides premium quality IT services to customers across the globe. With extensive technological expertise and wide experience across industries, we develop high-end solutions, helping companies optimize business processes, boost performance, and thereby achieve strategic goals. We are looking for experienced Junior Golang  Developer to join our rapidly growing team.We invite you to the company where you can work on projects in the fields of Healthcare, Social Networking, Betting, Logisctic etc. The choice of a project depends both on candidate's preferences and the results of an interview. Requirements:  Experience as Golang developer from 3 months (course/demo project). Understanding of functional and object-oriented programming paradigms. Understanding of microservices. Knowledge of REST principles. Ability to write SQL queries, experience of working with PostgreSQL/MySQL. Experience of working with GIT. Basic knowledge of Linux. English level – A2 and up.Advantages: Experience of working with gin, viper, zerolog or similar packages. Experience of working with document-oriented databases. Ability to work with Docker/Kubernetes. Social Package:  Flexible schedule.  100% paid sick leaves.   Health insurance.   Paid certification.   Sport compensation.   In-company library: any technical literature that you've ever dreamed of.   Paid training courses and participation in conferences.   English classes.   In-office gym, tennis table, under-roof bike parking, and even more.   Social events, team buildings, and special gifts.What is Solbeg?  A stable company with 12+ years of history and HTP Membership. 500+ employees with offices in Minsk, Brest, Moscow, Warsaw, New York, San Diego, Mumbai. A great mix of older and younger generations of engineers (the average age of our team is 32 years old). A combination of multicultural engagement and respect to Belarus culture. A passion for new technologies and environmental concern. A flexible work environment that encourages work-life balance.SolbegSoft is committed to a diverse workforce and is an Equal Opportunity Employer.Give your career a flying start with SolbegSoft!                 ООО ""СолбегСофт"", УНП 191271944",True,"Минск, Аэродромная улица, 38","Полная занятость, полный день",1–3 года,False,False,2022-01-13,"['Английский — B1 — Средний', 'Английский язык', 'Teamplayer', 'MS Project Expert', 'SQL', 'Golang']"
19,https://ufa.hh.ru/vacancy/50832376,Junior Go/Golang developer,"{'from': 50000, 'to': 50000, 'gross': False, 'currancy': 'руб.'}",Go Masters,"Мой канал на youtube: https://www.youtube.com/channel/UCiAcG4aoU64TyV6zCjrgYkwУ нас много клиентов (почти все в Европе), очень много работы, тонны опыта, нужны помощники! Важно! В этот раз берем ТОЛЬКО с опытом разработки на Golang от полугода. Задачи прилетят почти сразу. Обязанности:  быстро учиться и зарабатывать деньги :)  Skills:  Golang, Git, REST, Design/Concurrency Patterns, Clean Architecture, SQL/NoSQL, хорошее настроение  Условия:  полный рабочий день в офисе на Пацаева (не удаленка) гибкий график пятничные обеды в Шашлычном Мире + пицца несколько раз в неделю. Фрукты, чай, печенье и позитив - каждый день  Тестовое задание: сделать REST API на Go для создания/удаления/редактирования юзеров. Любой framework (или без него). Запушить код на github. В идеале с unit тестами. БД - PostgreSQL. Запросы: POST /users - create userGET /users/<id> - get userPUT /users/<id> - edit user type User struct {ID uuidFirstname stringLastname stringEmail stringAge uintCreated time.Time} ID / Created генерим сами. Остальные - обязательны и валидируем на входе. Лимита по времени нет, но чем быстрее сделаешь - тем больше вероятность, что возьмем )",,"Ростов-на-Дону, микрорайон Северный, улица Пацаева, 16/1","Полная занятость, гибкий график",1–3 года,False,False,2022-01-09,[]
20,https://ufa.hh.ru/vacancy/48225982,Младший разработчик бекенда (Go),"{'from': False, 'to': False, 'gross': True, 'currancy': None}",МойОфис,"Мы разрабатываем МойОфис — безопасные офисные решения для общения и совместной работы с документами. Московский центр разработки развивает продукты корпоративной линейки: электронную почту, календарь, контакты и службу каталогов. Нашими продуктами ежедневно пользуются сотрудники крупнейших компаний, государственных учреждений и образовательных организаций. Наш бекенд состоит из нескольких десятков микросервисов, общающихся между собой по GRPC, а с внешним миром – через различные гейтвеи (JSON-RPC, WS, IMAP, SMTP, CalDAV, CardDAV, LDAP). Слой хранения нашей системы включает в себя различные документоориентированные и графовые базы данных, а также объектное хранилище. Мы используем специальные техники, чтобы создавать self-healing софт, способный восстанавливать работоспособность системы после длительного периода инфраструктурных проблем. Мы требовательны к производительности и качеству выпускаемых продуктов и обеспечиваем их многоуровневое тестирование.В качестве бекенд-разработчика Go вам предстоит решать нетривиальные задачи, связанные с исследованием новых предметных областей, проектированием архитектуры сервисов, реализацией их бизнес-логики, а также писать юнит-тесты и документацию. Ваши будущие задачи:  разработка микросервисов на Golang (проекты: почта, календарь, контакты, каталог); проектирование архитектуры подсистем; проектирование и реализация API; создание действительно качественного кода (производительность, тесты, документация).  Используемые технологии: Go, GRPC, RethinkDB, ArangoDB, MongoDB, Redis, NATS, Docker, Kubernetes, Prometheus, Grafana. Для нас важно:  опыт серверной разработки от 1 года; опыт разработки на Golang от 0,5 лет; опыт конкурентного и асинхронного программирования; понимание эффективности применяемых алгоритмов; навыки работы в Linux среде; ответственность и достаточная самостоятельность; уверенность при работе с существующим кодом; английский язык на уровне чтения технической документации.  Будет плюсом:  опыт работы с noSQL базами данных; опыт реализации протоколов по англоязычным спецификациям; опыт работы с высоконагруженными и геораспределенными системами.  Мы предлагаем:  возможность работать в крупном, постоянно развивающемся проекте с нетривиальными задачами; современные подходы к архитектуре и технологический стек; возможность предлагать свои идеи и влиять на проект – проработайте идею с командой и она воплотится в жизнь; наращивать экспертизу - в нашей команде принято совершенствоваться и делиться знаниями, коллеги готовы рассказать и научить тому, в чем отлично разбираются; комфортную атмосферу – мы уважаем друг друга, открыты к общению на любые темы и ценим увлеченных людей; профильные курсы, корпоративный английский, участие в конференциях (в т.ч. спикером, если есть желание и готовность); приятный социальный пакет – ДМС со стоматологией, оплачиваемое питание, завтраки и перекусы в офисе, скидки от партнеров, спортивное приложение для тренировок; отсутствие строгого дресс-кода; офис в центре Москвы (метро Тверская/Пушкинская/Чеховская); комбинированный режим работы/гибридный график работы из офиса. Ждём тебя в нашей команде!",True,"Пушкинская, Тверская, Чеховская, Москва, Большой Гнездниковский переулок, 1с2","Полная занятость, полный день",1–3 года,False,False,2022-01-19,[]
21,https://ufa.hh.ru/vacancy/51284340,"Руководитель группы Go разработки, Сбор данных","{'from': False, 'to': False, 'gross': True, 'currancy': None}",Ozon Информационные технологии,"В команде Ozon Tech 2 500 инженеров — и мы продолжаем расти. Десятки миллионов людей пользуются нашими сервисами, наша IT-инфраструктура управляет миллионами процессов каждый час. Мы решаем сложные и интересные задачи в области кибербезопасности, хранения и обработки данных, совершенствуем и автоматизируем системы, которыми пользуются продавцы, покупатели, партнёры и сотрудники Ozon. Под капотом у Ozon Tech микросервисы на Go и C#, в стеке технологий есть Vue.js, Swift и Kotlin, Kubernetes, Kafka, Hadoop и ClickHouse. Мы стремимся делать лучший в России e-commerce и вкладываем время и силы в развитие IT-сообщества.Вам предстоит:  Управление командой Go разработчиков; Контроль качества, полноты, скорости, правильности выполнения задач команды, код ревью команды; Решение управленческих задач, общение с заказчиками внутри компании; Обучение младших специалистов и стажера.  Мы ожидаем:  Опыт управления командой разработки или менторства; Опыт разработки на Go от 2 лет; Опыт работы с Postgres, Kafka, Redis, Grafana, Prometheus, Graylog;  Понимание алгоритмов, структур данных;   Стрессоустойчивость, усидчивость, проактивность.   Мы предлагаем:  Динамично и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce; Свободу действий в принятии решений; Достойный уровень заработной платы; Профессиональную команду, которой мы гордимся; Возможность развиваться вместе с нашим бизнесом. А ещё:Здоровье: объёмный пакет ДМС со стоматологией; страхование от несчастных случаев; полис выезжающих за рубеж; подарочный сертификат при рождении ребенка; консультации психолога, врач в офисе.Развитие: наши сотрудники участвуют в конференциях, мы оплачиваем обучение. У нас есть корпоративная офлайн-библиотека, доступ к онлайн-библиотеке MyBook и к образовательным онлайн-платформам Coursera и Eduson.Корпоративные программы: скидки на английский язык от SkyEng и Флоу, дисконтная карта Москва Сити CityPass, помощь в ипотеке и рефинансировании от Refin Online и Ипотека.Центр, покупки в SimpleWine, акции от Эталон и Донстрой, платформа скидок SpotyGo и многое другое; зарплатные проекты Райффайзенбанк и Сбербанк (мобильные банкиры в офисе), АльфаБанк, ГазпромБанк, Тинькофф, ВТБ банк, МТС банк; Программа «Приведи друга» и «Откликнись сам».Социальная ответственность: материальная помощь, подарочные сертификаты при рождении ребенка.Питание: можно перекусить на оборудованных кухнях (завтраки, фрукты, овощи, сэндвичи), в офисе расположены вендинговые автоматы со здоровой едой. Вечером вас ждут аппетитные ужины. *Офис: просторный open space с панорамными видами и местами для отдыха и социальной инфраструктурой. В офисе ведут прием врач-терапевт и психолог. *Спорт: беговой, волейбольный и футбольный клубы, йога в офисе; скидки на клубные карты фитнес-сетей World Class, X-fit, 5 элемент, Fitmost.* пока действует только для московского офиса",True,"Деловой центр, Деловой центр, Международная, Москва, Пресненская набережная, 10","Полная занятость, полный день",3–6 лет,False,False,2022-01-18,"['Kafka', 'Оптимизация кода', 'Алгоритмы', 'Golang', 'Go', 'Postgres', 'Grafana']"
22,https://ufa.hh.ru/vacancy/50914112,Go Developer,"{'from': 180000, 'to': 300000, 'gross': False, 'currancy': 'руб.'}",xpate,"Мы, команда xpate - создаем продукт, с помощью которого будем переворачивать банковский сегмент в Европе!Например, мы пишем своё собственное решение банковского ядра и платёжный шлюз, который интегрируется с различными эквайринг-системами. Сейчас мы на новой ступени развития и нам нужен go developer, который будет стоять у истоков нашего ядра банковской системы. Мы собираем команду, поэтому будем рады видеть в наших рядах junior и middle специалистов. Задачи, которыми надо будет заниматься:  Разработка и проектирование ядра банковской системы; Разработка и проектирование сервиса интернет-эквайринга в рамках банковской системы.  По нашим представлениям, для успешного сотрудничества нужно иметь:  Отличные знания Golang и его экосистемы; Понимание принципов работы с распределёнными брокерами сообщений (Kafka / RabbitMQ); Опыт работы и понимание принципов построения мультипоточных систем; Знание SQL; Понимание и применение принципов разработки программного обеспечения: SOA, SOLID, KISS, DRY; Опыт разработки микросервисной архитектуры; Готовность предлагать архитектурные решения, активное участие в проектировании архитектуры продукта; Склонность к авантюризму и желание развиваться вместе с компанией.  Что у нас интересного:  Амбиции на завоевание мирового рынка - ты можешь стоять у истоков истории; Из предыдущего пункта вытекает - профессиональный и карьерный рост; Возможность переехать в head офис в Европу, работать удаленно или в офисе в Москве; Команда людей, увлеченных своим делом (как это бывает в стартапах); Гибкие процессы, гибкий график и вообще демократичная атмосфера по отношению к людям; Подписка на Netflix, Bookmate, расширенный ДМС, дополнительные дэй-оффы и прочие радости жизни; Возможность посещать конференции, обучаться и развиваться вместе с нами; Корпоративные и спортивные активности",True,Москва,"Полная занятость, удаленная работа",3–6 лет,False,False,2022-01-17,[]
23,https://ufa.hh.ru/vacancy/51035650,Junior PHP-разработчик,"{'from': False, 'to': False, 'gross': True, 'currancy': None}",2ГИС,"Мы ищем PHP-разработчика в команду Товары. Наша команда делает агрегатор цен в 2ГИС — чтобы пользователи могли находить товары и услуги сразу вместе с ценами на них и местами, где их можно приобрести. Для этого мы:    собираем информацию о товарах из разных источников для компаний справочника 2ГИС;   обрабатываем это всё в потоковом режиме, чтобы показывать пользователям только корректные и актуальные данные о товарах, их цене и местах продажи;   отправляем данные о товарах в сервисы, которые раздают информацию пользователям и предоставляют функциональность для поиска и фильтрации по данным.   Всеми этими процессами мы управляем через внутреннюю систему команды — админку. В неё мы и ищем разработчика. Что предстоит делать   Развивать админку для удобного использования в командах контента и эксплуатации.   Отображать состояние данных на разных этапах их обработки, управлять справочной информацией системы, модерировать поступающие к нам данные.   Интегрироваться со смежными микросервисами через HTTP/Kafka/RabbitMQ.   Стек Кроме PHP, мы в команде используем Golang, Scala. Есть возможность в перспективе перейти на эти технические стеки - готовы помогать в изучении. В инфраструктуре используем PostgreSQL, Elasticsearch, RabbitMQ, Kafka, Grafana, Prometheus, Docker, Kubernetes, Gitlab. Мы ждём, что вы   Отлично знаете PHP — понимаете принципы ООП, используете пакетный менеджер Composer, следите за развитием языка.   Разрабатывали веб-приложения с помощью одного из современных веб-фреймворков — Symfony, Laravel или Yii.   Работаете с БД, PostgreSQL/MySQL.   Используете системы контроля версий для работы с кодом — у нас Git.   Хотите расти и развиваться — прокачивать хард скиллы в разработке и софт скиллы в работе с командой над решением проблем.   Большим преимуществом будут:   знакомство и использование Docker, Docker Compose,   базовые умения верстки и знание CSS — мы используем Bootstrap,   базовые знания JS — мы минимально используем VueJS.   Условия Само собой, полностью белая зарплата, размер которой обсуждаем на собеседовании. Есть ДМС и все классические IT-плюшки. В Новосибирске у нас два больших офиса: одиннадцать этажей в Сан-Сити и два этажа в Технопарке. У нас нет дресс-кода и строгого графика. Главное, чтобы ваш подход к работе был комфортным для команды.Делаем карту, справочник и навигатор. А ещё — маркетплейс, API и SDK, оплату на АЗС, сервис для бизнеса и даже роботов.Наши принципы«Зачем» важнее, чем «что» Понимание смысла задач — самая сильная мотивацияОшибки уточняют путь Не боимся экспериментировать с новыми технологиямиОткрытость — основа культуры Публично рассказываем о планах, их мотивах, результатах и ошибкахДоверие важнее иерархии Строим общение на взаимном уважении и доверииОграничения это вызов Ищем лучшие решения внутри них — это сложнее, но интереснееОтдых — способ работать лучше Работа это важно, но жизнь состоит не только из неё",True,"площадь Карла Маркса, Новосибирск, площадь Карла Маркса, 7","Полная занятость, полный день",1–3 года,False,False,2022-01-13,"['PHP', 'PostgreSQL', 'Composer', 'Docker', 'RabbitMQ', 'Kafka']"
