,url,title,salary,company_name,description,company_verified,adress,employment_mode,experience,parttime,accept_temporary,creation-time,tag
20,https://ufa.hh.ru/vacancy/51360177,Разработчик на Golang,"{'from': 120000, 'to': 200000, 'gross': False, 'currancy': 'руб.'}",КСК ЭКСПЕРТ,"Кадровое агентство ищет разработчика Golang в FinTech start-up по созданию платформы для эффективного управления расчета с контрагентами. Программный продукт (инструмент динамического дисконтирования) помогает поставщикам получить выгодное финансирование по сравнению с кредитом или факторингом при осуществлении сделок. На западе этот финансовый инструмент давно используется, в России только появляется. Продукт готов, есть постоянные клиенты, необходимы разработчики для расширения. Ищем в команду middle или senior разработчика на backend. Обязанности:  Разработка новых и доработка существующих backend-сервисов на golang Принятие архитектурных и технических решений  Требования:  Опыт программирования от 3 лет. Опыт на golang от 1 года (как второй язык) Понимание реляционной модели данных, устройство индексов Умение профилировать запросы к БД  Условия:  Оформление по ТК, 120-200т.р. на руки по результатам собеседования Полный рабочий день Удаленная работа Гибкий график начала рабочего дня Отсутствие бюрократии  Стек:  backend: golang FrontEnd: reactjs, redux (библиотека для JavaScript) Таск-менеджер: Jira Система управления версиями: Git",True,Москва,"Полная занятость, удаленная работа",1–3 года,False,False,2022-01-19,"['Go', 'FinTech', 'golang', 'backend', 'Гибкий график начала рабочего дня']"
21,https://ufa.hh.ru/vacancy/51050669,Middle/Senior C++ Developer,"{'from': 250000, 'to': False, 'gross': False, 'currancy': 'руб.'}",Scalable Solutions,"Scalable Solutions – международная технологическая компания, которая создает глобальные финтех решения в сфере управления цифровыми активами c 2012 года. Сегодня продукты Scalable используют миллионы пользователей из более чем 200 стран; нам доверяют такие институциональные клиенты как биржи, брокеры, банки. Офисы и представительства компании расположены в России, Швейцарии, США, Великобритании и на Кипре. Мы ищем программиста С++ для поддержания и развития торговой платформы. Обязательные требования:  Хорошая алгоритмическая подготовка; Интерес к области, готовность быстро разбираться с новыми сущностями.  Будет плюсом:  Опыт оптимизаций (вычислений, работы с сетью) – ищем тех, кто любит считать микросекунды; Опыт работы с численными методами – на уровне понимания физического смысла и способности адаптировать их под нестандартные ситуации.  Примеры задач, которые мы решаем:  Собственная реализация FIX5 сервера, лучшая из всего, что можно добыть на рынке – пример несложной задачи; Движки оценки рисков нестандартных деривативов – пример сложной задачи.  Кому обычно с нами интересно?  Амбициозным выпускникам технических вузов; Людям из хардкор геймдева/обработки видео; Любителям математики; Любителям поразбираться, как прибивать потоки к ядрам с учетом NUMA-нод.  Мы предлагаем:  Remote-first (но при желании можно работать из офиса); Гибкий график; Внимание ко всем вашим пожеланиям.",True,Санкт-Петербург,"Полная занятость, гибкий график",3–6 лет,False,False,2022-01-25,"['Linux', 'C++', 'С++ boost', 'Алгоритмы и структуры данных', 'Параллельное программирование', 'Многопоточность', 'Оптимизация кода', 'Сокеты', 'Restful api', 'Python', 'SQL', 'Golang']"
22,https://ufa.hh.ru/vacancy/51334404,Middle Golang разработчик в Товары,"{'from': False, 'to': False, 'gross': True, 'currancy': None}",2ГИС,"Мы ищем backend-разработчика, который будет вместе с нами помогать пользователям 2ГИС находить актуальную и полную информацию о товарах и услугах в городе. Проект Наша команда занимаемся товарами в 2ГИС от и до:   собираем информацию о десятках тысяч товаров из разных источников;   обрабатываем это всё в потоковом режиме, чтобы показывать пользователям только корректные и актуальные данные;   даем возможность пользователям 2ГИС увидеть ассортимент товаров/услуг и цены в компаниях, а также функциональность для поиска и фильтрации по товарам.   Большой объём данных делает многие из перечисленных задач настоящим испытанием: постоянно нужно находить разумный компромисс между скоростью, качеством и ресурсоёмкостью решения. Задачи Вы будете:   разрабатывать Web API сервисы на Golang для взаимодействия с конечными пользователями в геораспределённой инфраструктуре и нагрузкой в сотни RPS;   создавать сервисы для импортирования данных о товарах из внешних источников;   проектировать структуру хранения данных в Elasticsearch/PostgreSQL, чтобы эффективно их использовать при объёме данных в несколько сотен гигабайт;   интегрироваться со смежными сервисами через Kafka/RabbitMQ/HTTP;   покрывать выпускаемые задачи unit-тестами, продуктовыми/техническими метриками, экспортировать их в Prometheus.   Требования Мы ждём, что вы:   знаете Golang — типы данных, идиомы языка, конкурентность и её примитивы;   уже разрабатывали веб-приложения с помощью Go — в рабочих задачах или pet-проекте;   уверенно используете БД — вдумчивы в использовании любой SQL БД, работали с NoSQL-решениями (Elasticsearch, Cassandra);   хотите расти и развиваться — прокачивать hard skills в backend-разработке и soft skills в командной работе и решении проблем.   Большим преимуществом будет:   опыт разработки production решений на Golang;   участие в проектировании и разработке систем обработки данных, ETL;   работа над проектами с большим объёмом обрабатываемых данных.   2ГИС — одна из немногих компаний, где развита культура разработки на Golang. У нас вы сможете работать и общаться с другими Go-разработчиками, обмениваться опытом и участвовать во внутренних митапах. Условия  Само собой, полностью белая зарплата, размер которой обсуждаем на собеседовании. Есть ДМС и все классические IT-плюшки. Ремоут-френдли. Доставим всё, что нужно для комфортной работы, и организуем встречи с командой онлайн и офлайн. Можно работать и в офисе: новый центр разработки в Санкт-Петербурге и два классных офиса в Новосибирске — 11 этажей в «Сан Сити» и два этажа в Технопарке. Можем организовать релокацию! Нет дресс-кода и строгого графика. Кто-то начинает работу в 9, кто-то в 11, а кто-то — когда удобно ему и команде. Главное — выполнять задачи в срок и быть на связи с коллегами. Делаем карту, справочник и навигатор. А ещё — маркетплейс, API и SDK, оплату на АЗС, сервис для бизнеса и даже роботов.Наши принципы«Зачем» важнее, чем «что» Понимание смысла задач — самая сильная мотивацияОшибки уточняют путь Не боимся экспериментировать с новыми технологиямиОткрытость — основа культуры Публично рассказываем о планах, их мотивах, результатах и ошибкахДоверие важнее иерархии Строим общение на взаимном уважении и доверииОграничения это вызов Ищем лучшие решения внутри них — это сложнее, но интереснееОтдых — способ работать лучше Работа это важно, но жизнь состоит не только из неё",True,Екатеринбург,"Полная занятость, удаленная работа",1–3 года,False,False,2022-01-19,"['Golang', 'PostgreSQL', 'SQL', 'RabbitMQ', 'Elasticsearch', 'Kafka', 'Prometheus', 'k8s']"
23,https://ufa.hh.ru/vacancy/50984438,Программист Python (Middle),"{'from': 150000, 'to': 200000, 'gross': False, 'currancy': 'руб.'}",Открытые Технологии,"В команду, занимающуюся разработкой распределенной аналитической платформы для работы с BigData - ОТ.Платформы (подробная информация на сайте https://isgneuro.ru/), требуется Middle Python Developer, в обязанности которого будет входить: Обязанности:  Реализация новых компонентов распределенной аналитической платформы ОТ.Платформы (https://ot-platform.ru/) для работы с BigData Реализация новых вычислительных (ML) и интеграционных компонентов: коннекторов к ПО, БД, REST API, и устройствам Доведение кода концепт-проектов до промышленного состояния Участие в проектировании архитектуры компонентов Платформы    Требования:  Промышленный подход к разработке: ООП, SOLID, DRY, тестирование, логирование, комментирование кода Python 3 и его окружение Опыт применения веб-фреймворка (любого из: Django, Flask, Tornado, aiohttp) Опыт разработки и использования REST API Опыт асинхронного и параллельного программирования (asyncio, multiprocessing) Опыт работы с РСУБД (Postgres / MySQL / MS SQL) Linux Опыт промышленной разработки от 1 года    Будет плюсом:  Опыт работы с Django rest framework Опыт работы с очередями (Kafka / RabbitMQ) NOSQL (redis, mongodb) Опыт работы с большими данными Опыт разработки с использованием ML-библиотек (pandas, scipy, numpy) Golang    Условия:  ДМС со стоматологией; Офис м.Серпуховская; Возможна полностью удаленная работа; Офигенная команда и крутые задачи; Творческая среда и возможности для профессионального роста и развития",True,"Серпуховская, Москва, Стремянный переулок, 26","Полная занятость, полный день",1–3 года,False,False,2022-01-25,"['Python', 'SQL']"
24,https://ufa.hh.ru/vacancy/50456521,Senior/ Middle Go Developer,"{'from': False, 'to': False, 'gross': True, 'currancy': None}",Whoosh (ООО Вуш),"На связи команда Вуш! Для того, чтобы уверенно двигаться вперед, нам нужны новые люди, которые сделают команду еще сильнее, а сервис надежнее и функциональнее. В связи с этим, у нас в команде открыта вакансия - Senior/Middle Go Developer. Нам нужен человек, которому интересно не просто разработать приложение по ТЗ, а создать и поддерживать классный продукт, которым потом можно гордиться! Чем предстоит заниматься:   Разработка веб-сервисов: мобильное API, API для web-приложения (админка), разработка интеграционных и служебных сервисов   Участие в формировании и развитие процессов разработки, наставничество над младшими разработчиками   Участие в проработке архитектуры технических решений   Анализ требований от бизнеса на предмет технической реализуемости   Писать работающий, сопровождаемый код и тесты к нему   Предлагать новые решения и технологии для улучшения характеристик приложения/проекта   Работать над интеграцией приложений с IoT устройствами   Что нужно на этой позиции:   Опыт разработки от 5-х лет (для middle - от 3-х) в коммерческих проектах с применением веб-сервисов   Отличное знание языка Go   Понимание того как делаются качественные и сложные программные продукты   Опыт работы с БД (проектирование, развитие, оптимизация и т.д.).   Знание и понимание паттернов проектирования, концепций: SOLID, DDD, TDD, Event Sourcing, CQRS   Нацеленность на результат, ответственность, желание развиваться   Будет плюсом:   Опыт разработки высоконагруженных систем (highload)   Опыт построения систем на микросервисной архитектуре с использованием технологий контейнеризации (docker, k8s)   Опыт разработки систем со сложным доменом или взаимодействием с оборудованием   Опыт работы с облаками AWS, Azure, GCP, YC   Крупные задачи ближайшего будущего:   Реализация потоковой архитектуры сервисов   Переезд в k8s и serverless решения   Реализация отказоустойчивых решений рассчитанных под кратный рост нагрузки от БД до мобильного API и интеграций с внешними системами   Почему нужно именно к нам:   у нас еженедельные релизы, мы не делаем задачи ""в стол""   у нас миллионы пользователей в месяц   у нас тот самый highload (тысячи rps)   мы влюблены в тот продукт, который мы создаем   мы используем AWS - ну вдруг это важно :)   никакого легаси!   никаких табу на использование технологий   атмосфера открытости и свободы высказывать свое мнение по любым рабочим вопросам   настоящая командная работа, когда каждый участник команды горит своим делом, а также готов с радостью помогать другим достигать результатов   Мы предлагаем:  Любой удобный график работы (удаленка, гибрид, офис). Если вы из тех, кто соскучился по ""офисной жизни"" - рады сообщить,что у нас есть lounge-зона с ""настолками"" и PS5, чтобы расслабиться после работы. Работу в команде увлеченных и профессиональных людей  Решение сложных и интересных задач  Адекватное профессиональное руководство Отсутствие дресс-кода График работы: 5/2 ( 09-18:00 или 10:00 -19:00) Полностью белую ЗП (отталкиваемся от ваших ожиданий) Годовой бонус ДМС и современную корп. культуру  Если у Вас есть желание работать в большой компании с душой технологического стартапа в области транспорта - Вам к нам! Что будет дальше: Отклик на вакансию → телефонный разговор по основным/важным вопросам с HR → видео-интервью с Руководителем направления разработки и HR → оффер → Вы в команде!           Whoosh изнутри                    Что мы делаем на самом деле",True,"Баррикадная, Краснопресненская, Улица 1905 года, Москва, улица Заморёнова, 12с1","Полная занятость, полный день",3–6 лет,False,False,2022-01-25,"['Git', 'Go', 'SOLID', 'Golang', 'Docker']"
25,https://ufa.hh.ru/vacancy/51332766,Middle Golang разработчик в Товары,"{'from': False, 'to': False, 'gross': True, 'currancy': None}",2ГИС,"Мы ищем backend-разработчика, который будет вместе с нами помогать пользователям 2ГИС находить актуальную и полную информацию о товарах и услугах в городе. Проект Наша команда занимаемся товарами в 2ГИС от и до:   собираем информацию о товарах для сотен тысяч компаний из разных источников;   обрабатываем это всё в потоковом режиме, чтобы показывать пользователям только корректные и актуальные данные;   даем возможность пользователям 2ГИС увидеть ассортимент товаров/услуг и цены в компаниях, а также функциональность для поиска и фильтрации по товарам.   Большой объём данных делает многие из перечисленных задач настоящим испытанием: постоянно нужно находить разумный компромисс между скоростью, качеством и ресурсоёмкостью решения. Задачи Вы будете:   разрабатывать Web API сервисы на Golang для взаимодействия с конечными пользователями в геораспределённой инфраструктуре и нагрузкой в сотни RPS;   создавать сервисы для импортирования данных о товарах из внешних источников;   проектировать структуру хранения данных в Elasticsearch/PostgreSQL, чтобы эффективно их использовать при объёме данных в несколько сотен гигабайт;   интегрироваться со смежными сервисами через Kafka/RabbitMQ/HTTP;   покрывать выпускаемые задачи unit-тестами, продуктовыми/техническими метриками, экспортировать их в Prometheus.   Требования Мы ждём, что вы:   знаете Golang — типы данных, идиомы языка, конкурентность и её примитивы;   уже разрабатывали веб-приложения с помощью Go — в рабочих задачах или pet-проекте;   уверенно используете БД — вдумчивы в использовании любой SQL БД, работали с NoSQL-решениями (Elasticsearch, Cassandra);   хотите расти и развиваться — прокачивать hard skills в backend-разработке и soft skills в командной работе и решении проблем.   Большим преимуществом будет:   опыт разработки production решений на Golang;   участие в проектировании и разработке систем обработки данных, ETL;   работа над проектами с большим объёмом обрабатываемых данных.   2ГИС — одна из немногих компаний, где развита культура разработки на Golang. У нас вы сможете работать и общаться с другими Go-разработчиками, обмениваться опытом и участвовать во внутренних митапах. Условия  Само собой, полностью белая зарплата, размер которой обсуждаем на собеседовании. Есть ДМС и все классические IT-плюшки. Ремоут-френдли. Доставим всё, что нужно для комфортной работы, и организуем встречи с командой онлайн и офлайн. Можно работать и в офисе: новый центр разработки в Санкт-Петербурге и два классных офиса в Новосибирске — 11 этажей в «Сан Сити» и два этажа в Технопарке. Можем организовать релокацию! Нет дресс-кода и строгого графика. Кто-то начинает работу в 9, кто-то в 11, а кто-то — когда удобно ему и команде. Главное — выполнять задачи в срок и быть на связи с коллегами. Делаем карту, справочник и навигатор. А ещё — маркетплейс, API и SDK, оплату на АЗС, сервис для бизнеса и даже роботов.Наши принципы«Зачем» важнее, чем «что» Понимание смысла задач — самая сильная мотивацияОшибки уточняют путь Не боимся экспериментировать с новыми технологиямиОткрытость — основа культуры Публично рассказываем о планах, их мотивах, результатах и ошибкахДоверие важнее иерархии Строим общение на взаимном уважении и доверииОграничения это вызов Ищем лучшие решения внутри них — это сложнее, но интереснееОтдых — способ работать лучше Работа это важно, но жизнь состоит не только из неё",True,Москва,"Полная занятость, удаленная работа",1–3 года,False,False,2022-01-19,"['Golang', 'PostgreSQL', 'SQL', 'RabbitMQ', 'Elasticsearch', 'Kafka', 'Prometheus', 'k8s']"
26,https://ufa.hh.ru/vacancy/51334263,Middle Golang разработчик в Товары,"{'from': False, 'to': False, 'gross': True, 'currancy': None}",2ГИС,"Мы ищем backend-разработчика, который будет вместе с нами помогать пользователям 2ГИС находить актуальную и полную информацию о товарах и услугах в городе. Проект Наша команда занимаемся товарами в 2ГИС от и до:   собираем информацию о товарах для сотен тысяч компаний из разных источников;   обрабатываем это всё в потоковом режиме, чтобы показывать пользователям только корректные и актуальные данные;   даем возможность пользователям 2ГИС увидеть ассортимент товаров/услуг и цены в компаниях, а также функциональность для поиска и фильтрации по товарам.   Большой объём данных делает многие из перечисленных задач настоящим испытанием: постоянно нужно находить разумный компромисс между скоростью, качеством и ресурсоёмкостью решения. Задачи Вы будете:   разрабатывать Web API сервисы на Golang для взаимодействия с конечными пользователями в геораспределённой инфраструктуре и нагрузкой в сотни RPS;   создавать сервисы для импортирования данных о товарах из внешних источников;   проектировать структуру хранения данных в Elasticsearch/PostgreSQL, чтобы эффективно их использовать при объёме данных в несколько сотен гигабайт;   интегрироваться со смежными сервисами через Kafka/RabbitMQ/HTTP;   покрывать выпускаемые задачи unit-тестами, продуктовыми/техническими метриками, экспортировать их в Prometheus.   Требования Мы ждём, что вы:   знаете Golang — типы данных, идиомы языка, конкурентность и её примитивы;   уже разрабатывали веб-приложения с помощью Go — в рабочих задачах или pet-проекте;   уверенно используете БД — вдумчивы в использовании любой SQL БД, работали с NoSQL-решениями (Elasticsearch, Cassandra);   хотите расти и развиваться — прокачивать hard skills в backend-разработке и soft skills в командной работе и решении проблем.   Большим преимуществом будет:   опыт разработки production решений на Golang;   участие в проектировании и разработке систем обработки данных, ETL;   работа над проектами с большим объёмом обрабатываемых данных.   2ГИС — одна из немногих компаний, где развита культура разработки на Golang. У нас вы сможете работать и общаться с другими Go-разработчиками, обмениваться опытом и участвовать во внутренних митапах. Условия  Само собой, полностью белая зарплата, размер которой обсуждаем на собеседовании. Есть ДМС и все классические IT-плюшки. Ремоут-френдли. Доставим всё, что нужно для комфортной работы, и организуем встречи с командой онлайн и офлайн. Можно работать и в офисе: новый центр разработки в Санкт-Петербурге и два классных офиса в Новосибирске — 11 этажей в «Сан Сити» и два этажа в Технопарке. Можем организовать релокацию! Нет дресс-кода и строгого графика. Кто-то начинает работу в 9, кто-то в 11, а кто-то — когда удобно ему и команде. Главное — выполнять задачи в срок и быть на связи с коллегами. Делаем карту, справочник и навигатор. А ещё — маркетплейс, API и SDK, оплату на АЗС, сервис для бизнеса и даже роботов.Наши принципы«Зачем» важнее, чем «что» Понимание смысла задач — самая сильная мотивацияОшибки уточняют путь Не боимся экспериментировать с новыми технологиямиОткрытость — основа культуры Публично рассказываем о планах, их мотивах, результатах и ошибкахДоверие важнее иерархии Строим общение на взаимном уважении и доверииОграничения это вызов Ищем лучшие решения внутри них — это сложнее, но интереснееОтдых — способ работать лучше Работа это важно, но жизнь состоит не только из неё",True,Санкт-Петербург,"Полная занятость, удаленная работа",1–3 года,False,False,2022-01-19,"['Golang', 'PostgreSQL', 'SQL', 'RabbitMQ', 'Elasticsearch', 'Kafka', 'Prometheus', 'k8s']"
27,https://ufa.hh.ru/vacancy/51602570,Go backend-разработчик (Middle),"{'from': 100000, 'to': False, 'gross': False, 'currancy': 'руб.'}",ЗАО Сервис-Газификация,"Обязанности:  реализациея новых фич в продуктах; устранение ошибок; разработка микросервисов кастомизацией продуктов под заказчиков; оценка, планирования и декомпозицией задач; написанием кода, который приятно читать; документирования API; разработка backend - части ПО; проведение code review, способствовать повышению технических компетенций других разработчиков в команде. интегрированием с другими сервисами экосистемы заказчиков для создания прозрачного пользовательского пути; работать над надежностью, архитектурой и производительностью продукта  Требования:  Основное - Владение языком Golang Знание DDD, CQRS, Event Storming Знание спецификации OpenAPI и gRPC Опыт написания тестов и тестируемого кода Опыт работы PostgreSQL, mongoDB Понимание принципов CI/CD процессов Опыт работы с Docker Опыт работы с Git, GitLab  Умение профилировать Условия:  Оплата корпоративной мобильной связи. Оплата предварительного и периодических медицинских осмотров. Возможность пройти обучение и получить аттестации за счет Компании. Выплата материальной помощи по случаю Дня рождения, бракосочетания, рождения детей и т.д.. Бонусная программа ""Приведи друга!"". Новогодние подарки детям сотрудников на Новый год (игрушки). Корпоративные мероприятия по случаю празднования Нового года, 8 марта, 23 февраля, профессиональных праздников.  Присоединяйтесь к нашей дружной команде!",True,Омск,"Полная занятость, полный день",1–3 года,False,False,2022-01-24,"['Linux', 'Golang', 'Git', 'Организация мероприятий', 'gRPC', 'CI/CD', 'Gitlab']"
28,https://ufa.hh.ru/vacancy/51438362,Software Engineer (Golang) / Backend-разработчик,"{'from': 140000, 'to': 270000, 'gross': False, 'currancy': 'руб.'}",ООО АУРА Девайсез,"AURA Devices — разрабатывает носимую электронику для любителей фитнеса и профессиональных атлетов. Мы помогаем спортсменам эффективнее тренироваться и следить за изменениями в их организме. Требуется Senior или сильный Middle Software Engineer с большим опытом backend разработки и опытом разработки серверных приложений на golang. Мы предлагаем:  Режим работы на выбор: в офисе в Москве или удаленно. Частичная компенсация питания; Опционная программа; Работу над сложными проектами из большого количества компонент; Высокий уровень влияния на технические решения и архитектуру; Работу в команде крутых профессионалов.  Отсутствие пренебрежения качеством продукта ради сиюминутной выгоды:  Мы покрываем код тестами; Мы пишем документацию; Мы ревьюим весь код.  Необходимые скиллы:  Написание кода на Golang, пригодного для покрытия его автотестами; Написание автоматических тестов; Опыт работы с PostgreSQL.  Желательные скиллы:  MongoDB; Redis; RabbitMQ (или другая система очередей); CocroachDB; Опыт проектирования приложений в рамках микросервисной архитектуры; Опыт работы с Docker; Общее понимание работы с Kubernetes.  Плюсом будет опыт разработки на большом числе платформ (любых, не обязательно backend). Для отклика на вакансию нужно: В сопроводительном письме к вакансии приложить ссылки на три своих проекта, которых считаете самыми лучшими. Можно присылать ссылки как на продукты, так и на сам код, если он Open Source. Хотя бы один из них должен быть сложным серверным приложением и хотя бы один из них должен быть на Golang. К ссылкам нужно приложить краткое описание вашего личного вклада в этот проект.",True,"Добрынинская, Павелецкая, Павелецкая, Серпуховская, Москва, Пятницкая улица, 71/5с2","Полная занятость, удаленная работа",1–3 года,False,"Возможно временное оформление: договор услуг, подряда, ГПХ, самозанятые, ИП",2022-01-20,"['Разработка ПО', 'Golang', 'Серверное программирование', 'Тестирование', 'PostgreSQL', 'Функциональное тестирование', 'MongoDB', 'Redis', 'docker', 'Git', 'ООП']"
29,https://ufa.hh.ru/vacancy/51333843,Middle Golang разработчик в Товары,"{'from': False, 'to': False, 'gross': True, 'currancy': None}",2ГИС,"Мы ищем backend-разработчика, который будет вместе с нами помогать пользователям 2ГИС находить актуальную и полную информацию о товарах и услугах в городе. Проект Наша команда занимаемся товарами в 2ГИС от и до:   собираем информацию о товарах для сотен тысяч компаний из разных источников;   обрабатываем это всё в потоковом режиме, чтобы показывать пользователям только корректные и актуальные данные;   даем возможность пользователям 2ГИС увидеть ассортимент товаров/услуг и цены в компаниях, а также функциональность для поиска и фильтрации по товарам.   Большой объём данных делает многие из перечисленных задач настоящим испытанием: постоянно нужно находить разумный компромисс между скоростью, качеством и ресурсоёмкостью решения. Задачи Вы будете:   разрабатывать Web API сервисы на Golang для взаимодействия с конечными пользователями в геораспределённой инфраструктуре и нагрузкой в сотни RPS;   создавать сервисы для импортирования данных о товарах из внешних источников;   проектировать структуру хранения данных в Elasticsearch/PostgreSQL, чтобы эффективно их использовать при объёме данных в несколько сотен гигабайт;   интегрироваться со смежными сервисами через Kafka/RabbitMQ/HTTP;   покрывать выпускаемые задачи unit-тестами, продуктовыми/техническими метриками, экспортировать их в Prometheus.   Требования Мы ждём, что вы:   знаете Golang — типы данных, идиомы языка, конкурентность и её примитивы;   уже разрабатывали веб-приложения с помощью Go — в рабочих задачах или pet-проекте;   уверенно используете БД — вдумчивы в использовании любой SQL БД, работали с NoSQL-решениями (Elasticsearch, Cassandra);   хотите расти и развиваться — прокачивать hard skills в backend-разработке и soft skills в командной работе и решении проблем.   Большим преимуществом будет:   опыт разработки production решений на Golang;   участие в проектировании и разработке систем обработки данных, ETL;   работа над проектами с большим объёмом обрабатываемых данных.   2ГИС — одна из немногих компаний, где развита культура разработки на Golang. У нас вы сможете работать и общаться с другими Go-разработчиками, обмениваться опытом и участвовать во внутренних митапах. Условия  Само собой, полностью белая зарплата, размер которой обсуждаем на собеседовании. Есть ДМС и все классические IT-плюшки. Ремоут-френдли. Доставим всё, что нужно для комфортной работы, и организуем встречи с командой онлайн и офлайн. Можно работать и в офисе: новый центр разработки в Санкт-Петербурге и два классных офиса в Новосибирске — 11 этажей в «Сан Сити» и два этажа в Технопарке. Можем организовать релокацию! Нет дресс-кода и строгого графика. Кто-то начинает работу в 9, кто-то в 11, а кто-то — когда удобно ему и команде. Главное — выполнять задачи в срок и быть на связи с коллегами. Делаем карту, справочник и навигатор. А ещё — маркетплейс, API и SDK, оплату на АЗС, сервис для бизнеса и даже роботов.Наши принципы«Зачем» важнее, чем «что» Понимание смысла задач — самая сильная мотивацияОшибки уточняют путь Не боимся экспериментировать с новыми технологиямиОткрытость — основа культуры Публично рассказываем о планах, их мотивах, результатах и ошибкахДоверие важнее иерархии Строим общение на взаимном уважении и доверииОграничения это вызов Ищем лучшие решения внутри них — это сложнее, но интереснееОтдых — способ работать лучше Работа это важно, но жизнь состоит не только из неё",True,Нижний Новгород,"Полная занятость, удаленная работа",1–3 года,False,False,2022-01-19,"['Golang', 'PostgreSQL', 'SQL', 'RabbitMQ', 'Elasticsearch', 'Kafka', 'Prometheus', 'k8s']"
