,url,title,salary,company_name,company_verified,adress,employment_mode,experience,parttime,accept_temporary,description,creation-time,tag
72,https://nn.hh.ru/vacancy/48435355?from=vacancy_search_list&query=java%20middle,Java Middle разработчик,от 190 000 руб. до вычета налогов,Интелком Лайн,True,"Киевская, Москва, Бережковская набережная, 20Г","Полная занятость, гибкий график",3–6 лет,False,False,"Компания Интелком Лайн - разработчик решений для систем безопасности и видеонаблюдения. Для решения наших задач мы ищем Java-разработчика с широким кругозором. Мы предлагаем участие в разработке больших и интересных проектов. Задачи, которые мы выполняем:  Разработка системы видеонаблюдения Разработка системы записи, хранения и вещания видеоконтента Анализ видеоконтента методами машинного зрения Интеграция с PSIM-подсистемами  Обязанности:  Разработка back-end сервисов видеонаблюдения c использованием фреймворка Spring Boot; Участие в проектировании архитектуры приложений и баз данных Оптимизация и рефакторинг кода Написание интеграционных и юнит-тестов Решение исследовательских задач  Требования:  Опыт разработки на Java не менее 3-х лет, отличное знание Java Core Опыт работы с Spring (Core, Data, Security, Web) Знание SQL, умение проектировать схемы и писать оптимальные запросы Понимание принципов REST-архитектуры, SOLID Понимание микросервисной архитектуры, принципов построения распределенных систем Технический английский язык  Плюсом будет:  Опыт использования NoSQL-баз данных (MongoDB, Redis) Опыт работы с мультимедийными кодеками протоколами и контейнерами (RTSP/RTP, MJPEG, H.264, HEVC, HLS) Общее представление о построении фронт-энд на базе React.JS  Условия:  Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт Финальный уровень заработной платы обсуждается на встрече по итогам интервью Возможность роста и развития в рамках компании Гибкий график начала и окончания рабочего дня Профессиональная команда Удобный офис с парковкой Оформление по ТК РФ, белая зарплата ",2021-10-01,"['Spring Framework', 'Java 11', 'MSA', 'Spring Boot', 'Spring Cloud', 'Netty', 'MongoDB', 'Micrometer', 'Maven']"
73,https://nn.hh.ru/vacancy/38662550?from=vacancy_search_list&query=java%20middle,Java-разработчик (middle/ senior),з/п не указана,S7 IT,True,"Новосибирск, улица Кирова, 23","Полная занятость, полный день",3–6 лет,False,False,"S7 IT — одно из ключевых подразделений холдинга S7. Мы занимаемся разработкой собственного ПО, развитием и поддержкой IT-инфраструктуры, обеспечиваем автоматизацию бизнес-процессов. Сейчас мы в поисках Java-разработчика (middle/ senior) для разработки систем управления полетов, аэропортов, систем бронирования и регистрации. Мы разрабатываем такие системы как:  расчет загрузки бортового питания и интеграции с контрагентами; модуль учета пассажиров в бизнес залах АК + распознавание лиц; модуль расчета стоимости рейса; etc.  Мы придерживаемся принципов построения микросервисной архитектуры. В разработке используем: Java 11, Spring boot 2.3, Apache Kafka, PostgreSQL, Oracle Db, Docker, Kubernetes. У нас полноценный CI/CD на GitLab. Логи и мониторинг: Prometheus, zabbix, grafana, graylog, elstic APM (distributed tracing). Чем предстоит заниматься:  участвовать в командной разработке важнейшего продукта компании, разрабатывать backend Java-сервисов/микросервисов, поддерживать работоспособность систем и работать над улучшением, участвовать в обсуждении и реализации новых функциональностей.  Наши ожидания от кандидата:  опыт коммерческой разработки на Java от 3-х лет, хорошее понимание принципов ООП и SOLID,  знание фреймворка spring boot на уверенном уровне,   знание стандартных алгоритмов и структур данных,   знакомство с JAVA EE,   опыт написания юнит тестов (junit, mockito),   опыт в проектировании api,   понимание микросервисной архитектуры,   знание систем мониторинга (Prometheus, Grafana),   знание инструментов интеграции (Spring Integration/Apache Camel),   опыт работы с Kubernetes,   опыт и желание работать в команде, умение договариваться и доносить ценность решений,   опыт менторства и развития младших специалистов.   Мы предлагаем:  Современный и комфортный офис в минуте от ст.м Октябрьская (пешком), Корпоративные тарифы на перелёты всей семьей компанией S7 Airlines (альянс OneWorld), ДМС, Ежегодное посещение лучших IT-конференций, внутренние тренинги и митапы (внутренний проект по обмену знаниями «Talk about IT», Трудоустройство по ТК РФ. ",2021-10-01,"['Java', 'ООП', 'Spring Framework', 'Spring Boot', 'Java EE', 'PostgreSQL', 'JUnit', 'Mockito', 'Prometheus', 'Kubernetes', 'Kafka', 'GitLab']"
74,https://nn.hh.ru/vacancy/46893461?from=vacancy_search_list&query=java%20middle,Middle/Senior Java Developer,з/п не указана,Noveo,True,Новосибирск,"Полная занятость, гибкий график",1–3 года,False,False,"Мы — международная IT-компания Noveo. Мы занимаемся заказными разработками софта для крупных европейских компаний. Наши представительства находятся — в Париже и на Кипре, а офисы разработки — в Новосибирске, Санкт-Петербурге, на Кипре (и в стадии открытия — в Москве, Казани и Краснодаре). Сейчас мы ищем в нашу команду (возможна работа в офисах, либо удаленно) Middle/Senior Java разработчика для работы над проектами наших зарубежных партнеров, например: Проект по разработке современного решения для крупной телекоммуникационной компании во Франции (обработка звонков, электронная почта, онлайн-чат, социальные сети). Особенности проекта: высокая нагрузка, минимальная задержка между событием и отображением на пользовательском интерфейсе. Стэк: Java11, Kotlin, Microservices, Spring (Core, Boot, Data, MVC, Cloud, Integrational), JPA/Hibernate, JOOQ, RabbitMQ, Postgresql, JUnit, Test containers, Swagger, Gradle, Docker, Docker-compose. Что мы ожидаем от кандидатов:  Опыт разработки web-приложений на Java от 1,5+ лет Xорошие знания Java11, Spring (Core, Boot, Data, MVC), Hibernate, jOOQ, RabbitMQ Опыт работы с БД (PostgreSQL) Опыт работы с Docker, Docker-compose Письменный и разговорный английский язык на уровне Intermediate B1-В2+  Будет плюсом:  Знание AWS Опыт работы с JavaScript, AJAX, Vue.js framework Навыки работы с Atlassian suite и Jenkins.  Что получаешь ты при работе в компании Noveo:  возможность работать из любой точки планеты в любом часовом поясе или в комфортабельном офисе (на твой выбор) достойный уровень официальной заработной платы и ее регулярный пересмотр по результатам performance review официальное трудоустройство, оплачиваемый отпуск и больничные, компенсацию мед.услуг cтабильную долгосрочную загрузку (8 часов в день, 40 часов в неделю), гибкий график работы возможность изучения новых технологий и их применение в проектах, внутреннее обучение, митапы, tech talks и прокачка технических навыков (в рабочее время) четко выстроенные процессы и методология разработки самые разнообразные проекты от инновационных высокотехнологичных стартапов до мощных высоконагруженных гигантов от крутых европейских заказчиков бесплатное изучение английского и французского языков в рабочее время отсутствие тотального контроля со стороны компании: мы не делаем скриншоты монитора во время работы, не следим за перемещением мыши по рабочему столу, не выключаем рабочий таймер каждый раз, когда вскипел чайник и ты отправился за кружкой горячего чая. Нам важны качественно и вовремя сделанные задачи, а не то, что происходит в фоне.  О компании Noveo:  19 лет на рынке; 500+ сотрудников; клиенты: крупные западно-европейские компании с высокими стандартными качества к производству ПО.  Присоединяйся к команде удаленных разработчиков Noveo для решения интересных задач! Собеседование проводим в один этап!",2021-10-01,"['Spring Framework', 'PostgreSQL', 'Hibernate ORM', 'Java EE', 'Английский язык']"
75,https://nn.hh.ru/vacancy/41530025?from=vacancy_search_list&query=java%20middle,Разработчик Java (Middle),з/п не указана,ООО Прикладные технологии,True,"Челябинск, Комсомольский проспект, 29","Полная занятость, полный день",3–6 лет,False,False,"Работа в компании «Прикладные технологии» - отличный шаг в Вашей карьере! Вы сможете своими глазами увидеть, как делаются проекты мирового класса, и приобрести бесценный опыт выполнения сложных задач. У нас есть всё необходимое для профессионального роста – опытные коллеги, новые проекты, современный стек технологий на них, курсы английского языка, etc. Мы работаем давно и стабильно, настроены на долгое и плодотворное сотрудничество, поэтому стремимся предоставить сотрудникам всё, что нужно для продуктивной и комфортной работы. Один из наших проектов - платформа для мониторинга и анализа данных. Позволяет загружать данные из разных источников, анализировать, выявлять аномалии, организовать совместную работу по данным направлениям. На Backend используются: Java/Scala, ElasticSearch, Cassandra, Spark. На Frontend - React. Проект переходит на следующий этап разработки, в связи с чем мы расширяем команду и ищем опытного Java разработчика.   Требования к кандидатам:  Опыт разработки на Java от 3 лет. Знание ООП, структур данных и алгоритмов. Понимание внутренних механизмов и возможностей Java 8/11, умение применять на практике. Желание изучать и использовать новые технологии в процессе разработки ПО. Понимание RESTful API. Знание английского языка на уровне, достаточном для ведения рабочей переписки.    Будет плюсом:  Опыт отладки и оптимизации комплексных приложений. Опыт работы с SQL/NoSQL базами. Опыт работы с микросервисной архитектурой. Опыт работы со Spring, JPA и другими современными framework-ами. Знание Scala, опыт разработки на данном языке. Разговорный английский язык.    Обязанности:  Разработка back-end на Java.    Собеседование только после предоставления резюме. В резюме необходимо указать, на какую вакансию претендуете.   Условия:  Оклад обсуждается индивидуально. Официальное трудоустройство, социальный пакет по ТК, ДМС со стоматологией. Гибкий график работы после испытательного срока. Курсы английского языка. Современный офис (комнаты для совещаний, настольный футбол, теннис, зерновой кофе, молоко, печенье). Внутрикорпоративные инструменты для совместной работы и коммуникаций. Всегда современные технические средства (ноутбуки, системники, мониторы).    О компании: ООО «Прикладные технологии» уже более 20 лет успешно развивается в сфере разработки программного обеспечения и его тестирования. В настоящее время компания насчитывает более 250 сотрудников, имеет 3 офиса – в Челябинске (головной), Екатеринбурге и Миассе. В деловом портфеле «Прикладных технологий» - заказы отечественных и зарубежных партнеров. Компания готова предложить своим заказчикам не только проверенные стандартные, но и качественные индивидуальные решения задач. Мы стремимся к постоянному расширению набора средств проектирования, разработки и сопровождения программного обеспечения.",2021-10-01,"['Java', 'ООП', 'SQL', 'REST', 'Spring']"
76,https://nn.hh.ru/vacancy/48413506?from=vacancy_search_list&query=java%20middle,Java Developer (Middle/Senior ),з/п не указана,ООО Смарт АйТи,True,"Молодежная, Фрунзенская, Минск, Амураторская улица, 4Б","Полная занятость, полный день",1–3 года,False,False,"Smart IT — это компания профессионалов, занятых любимым делом. Мы специализируемся на web-приложениях и продуктах в сфере финансов, медицины и страхования. Работаем с заказчиками из Европы и США. За 10 лет существования компании мы сформировали отличную команду, разработали несколько собственных продуктов, а сейчас занимаемся аутсорсом и продолжаем развивать продуктовое направление дальше/ У нас есть предложение для Java-разработчиков, с которым можно ознакомиться ниже :) Проект большой Е-коммерс: личный кабинет поставщика крупного ритейлера; маркетплейс. Построен на микросервисной архитектуре.Тех.стек проекта: Java 11 (Collections, Streams, Generics, Multithreading), Spring Boot, (IoC, Security, Data), Hibernate, PostgreSQL, Couchbase, ElasticSearch, Maven, Git.   Мы ищем разработчика, который:  имеет опыт работы с Java от 2 лет; имеет уверенные знания java 8+ (Collections, Concurrency, Stream API); имеет знания Spring Framework 5 (Core, Data, Security); имеет знания Spring Boot 2.4+ (Cloud, Starters); имеет знания hibernate 5+; может вести переписку на английском.    Будет плюсом:   Знание Elasticsearch   Знание docker   Знание mesos/marathon   Знание hazelcast   Знание git     Условия работы: Smart IT — это в первую очередь люди. Мы вместе работаем, делимся знаниями, празднуем дни рождения, выезжаем на пикники, смотрим футбол и играем в него. Мы ценим сложившуюся атмосферу и стараемся её поддерживать:  Мы работаем по гибкому графику Предлагаем своим сотрудникам на выбор работать из офиса в Минске (ст.м. Молодёжная) либо удалённо из любой точки мира Оплачиваем курсы и конференции, которые помогают нам стать лучшими специалистами Занимаемся спортом: каждый месяц проходят спортивные активности (йога, стрельба из лука, скалодром и т.д.) Заботимся о здоровье: предоставляем медицинскую страховку Обеспечиваем базовым офисным набором: чаем, кофе, печеньем, свежими фруктами, молоком и т.д. Учим английский язык: для этого в компании есть штатный преподаватель, который проводит индивидуальные занятия  Будем рады с Вами познакомиться!",2021-09-30,"['Git', 'Spring Framework', 'Java', 'Hibernate ORM']"
77,https://nn.hh.ru/vacancy/47958352?from=vacancy_search_list&query=java%20middle,Java-разработчик,от 200 000 руб. на руки,"Николь, Торговая фирма",True,"Омск ул.22 Партсъезда,103 б","Полная занятость, полный день",1–3 года,False,False,"ТФ ""Николь"" является лидером рынка поставщиков автокомпонентов, входит в 100 крупнейших компаний г. Омска. В связи с расширением мы ищем в свою команду Java-разработчика. Вам предстоит:  Разрабатывать и сопровождать систему управления складом (WMS)  Нам требуется разработчик с опытом работы:  Java (middle/senior) со Spring Framework, Hibernate c СУБД PostgreSQL  Условия: • Официальное трудоустройство. • Пятидневная рабочая неделя пн-пт с 9:00 до 17:30, возможна удалённая работа. • Заработная плата определяется по итогам собеседования с руководителем. Возможность формирования индивидуальной мотивации; • Наличие программы ДМС; • Корпоративные мероприятия для сотрудников и членов их семей (100% оплачивает работодатель); • Доставка транспортом компании от 21-й Амурской до места работы; • Премирование сотрудников за стаж работы в компании; • Корпоративные скидки на продукцию компании. Приглашаем вас познакомиться ближе с нашей компанией   Уважаемый соискатель! Благодарим Вас за интерес, проявленный к нашей Компании. Ваше резюме рассматривается 3-х рабочих дней, если Вам не перезвонили - значит Ваша кандидатура нам не подошла.",2021-09-29,[]
78,https://nn.hh.ru/vacancy/48389413?from=vacancy_search_list&query=java%20middle,Middle Java Developer,з/п не указана,ЗАО Научсофт,True,"Минск, улица Леонида Беды, 2","Полная занятость, удаленная работа",1–3 года,False,False,"Компания ScienceSoft ищет кандидата на вакансию ""Middle Java Developer"". Полная занятость, удаленная работа. Обязательный опыт:  От 2-x лет опыта работы с Java (8+). Опыт работы со Spring. Навыки работы с реляционными базами (MySQL, Oracle, DB2 или Microsoft SQL Server). Опыт работы с технологиями Java Web (Servlet API, Servlet Container, JSP, JSTL). Знание REST API. Опыт работы с ORM (JPA, Hibernate или iBATIS). Навыки работы с продуктами Atlassian (Jira). Опыт работы с микросервисной архитектурой. Умение работать с системами контроля версий (Git). Опыт интеграции с различными системами. Знание Docker, OpenShift. Навыки работы с Apache Tomcat и WebSphere. Хорошие коммуникативные навыки, умение работать как в команде, так и самостоятельно. Уровень английского языка от В1.  Не обязательно, но будет плюсом:  Наличие опыта работы или знаний в телекоммуникационной отрасли (системы поддержки бизнеса в телекоммуникациях, понимание TMForum SID). Опыт в составлении тестовых сценариев и выборе методологии тестирования.  Социальный пакет ScienceSoft:  Бесплатное медицинское страхование. Оплата больничных листов в полном объеме. Отпуск 25 календарных дней. Курсы английского языка\немецкого\польского языка. Тренажерный зал на территории компании. Золотая карта Allsports\возмещение за спорт. Оплата внешнего обучения: конференции, курсы, тренинги и семинары, сертификация за счет компании. Помощь на свадьбу и при рождении ребенка. Внутренняя программа скидок (различные магазины\рестораны\центры обучения и пр.). ",2021-09-30,"['Английский\xa0— B1 — Средний', 'Java', 'Spring Framework', 'Docker', 'Hibernate']"
79,https://nn.hh.ru/vacancy/48400122?from=vacancy_search_list&query=java%20middle,Программист-разработчик Java (Middle Java Developer),от 100 000 руб. на руки,ООО ТЕХНОКОМ,True,"Тюмень, улица Пермякова, 1с5","Полная занятость, полный день",1–3 года,False,False,"Обязанности:  Разработка ПО Участие в составлении архитектуры программного обеспечения Рефакторинг программного кода Оптимизация ПО Поддержка разрабатываемых программных продуктов  Требования:  Высшее техническое образование; Уверенное владение основными технологиями Java и понимание принципов объектно-ориентированного программирования; Опыт разработки на платформе Java EE (JSP/Servlets, Spring) Знание основ разработки БД; Приветствуется:  Опыт разработки веб сервисов (SOAP); Опыт работы с JEE серверами приложений (WebLogic, JBoss, WildFly); Опыт работы с базами данных (PostgreSQL, Oracle).    Условия:  Оформление согласно ТК РФ; График работы с 8.30 до 17.30, пятидневная рабочая неделя Молодой и дружный коллектив; Удобный, светлый, чистый офис Испытательный срок ",2021-09-30,"['Java EE', 'Spring Framework', 'Java', 'PostgreSQL', 'Git', 'ООП']"
80,https://nn.hh.ru/vacancy/47986919?from=vacancy_search_list&query=java%20middle,Middle / Senior Java Developer (remote),з/п не указана,Первый Украинский Международный банк,True,Киев,"Полная занятость, удаленная работа",не требуется,False,False,"We develop the back-end (java micro services in Docker) for interaction with Core banking systems and Middleware software for building processes. Also we develop highly loaded API (more that one data center, etc) for digital banking services, end-to-end application (angular/java micro services) for internal banking use. Our development processes are based on Agile/Scrum methodology. Requirement skills: • Good knowledge of Java Core 8+ • Good knowledge Spring (Core, Web, Data, Boot) • Good knowledge of SQL • Understanding REST API concepts • Understanding principles of HTTP protocol • Hands-on experience in Unit testing: JUnit, Mockito • Experience with Lombok, Mapstruct, OpenAPI • Experience JIRA, GIT, Maven, Jenkins • Understanding principles of validation (XML/XSD, Json/JSON Schema) Preferable skills/would be a plus: • Experience with ESB solutions (IBM Integration Bus, Apache Camel or other) • Experience with messaging: RabbitMQ, Apache Kafka, ActiveMQ • Knowledge of docker, Kubernetes • Familiarity with GNU/Linux • Familiarity with ELK stack • Ready to consider a student Your responsibilities: • Full lifecycle application development • Produce clean, efficient, well-documented codebase • Deliver maintainable, high-quality software with good level of test coverage • Troubleshoot existing and potential problems quickly and efficiently • Be active part of the team We offer: • Comfortable work environment (Kontraktova square) • Remote work • Friendly team of experienced developers • The ability to switch projects, try yourself in different roles • Conferences and trainings, English classes • Flexible schedule and the ability to work remotely • Completely “white salary” or working as Private Entrepreneur of your choice",2021-10-06,"['Java', 'Spring Framework', 'SQL', 'Git', 'Apache Maven']"
81,https://nn.hh.ru/vacancy/48340187?from=vacancy_search_list&query=java%20middle,Middle Java-разработчик,от 120 000 до 180 000 руб. до вычета налогов,ООО Бобдей Софт,True,"Краснодар, Московская улица, 59/1","Полная занятость, удаленная работа",1–3 года,False,False,"Мы ищем Java разработчиков в нашу молодую и энергичную продуктовую команду. Мы предлагаем участие в проектах в сфере цифровой трансформации образования, корпоративного сектора и экономики в целом. Работа у нас даст тебе большой опыт работы со сложными системами и познакомит с разными аспектами работы в ИТ-сфере. Обязанности:  Разработка и доработка back-end части проекта  Требования:  Java Spring Framework (mvc, data, security, boot) Spring Data JPA (Hibernate) Системы сборки - Gradle, Maven Система контроля версий – Git Умение писать оптимальные sql запросы Командные коммуникации, работа по гибкой методологии Наличие опыта работы в проектах, реализованных на Java Готовность читать чужой код, оптимизировать его Готовность к работе фултайм в офисе или удаленно  Плюсами будут:  Thymeleaf JMX Опыт работы с ORM Навыки написания unit-тестов Понимание принципов организации сервисной архитектуры и web-приложений  Условия:  современный офис в БЦ Девелопмент-Юг оформление по ТК РФ достойная оплата труда гибкий график рабочего дня дружный коллектив веселые офисные(и не только) посиделки ",2021-09-28,"['Git', 'Spring Framework', 'Hibernate ORM', 'Java', 'Apache Maven', 'SQL', 'REST']"
82,https://nn.hh.ru/vacancy/47760296?from=vacancy_search_list&query=java%20middle,Middle Java/Kotlin developer,от 180 000 до 270 000 руб. на руки,BelkaCar,True,"Москва, Павелецкая набережная, 2","Полная занятость, полный день",1–3 года,False,False,"BelkaCar — каршеринг, работающий на рынках Москвы, Сочи, Геленджика, Анапы и Новороссийска. Миллионы людей уже зарегистрировались в Белке, а сотни тысяч используют каршеринг каждый месяц. Непростых и интересных задач у нас очень много, а цель одна: сделать лучший сервис на рынке. Стэк: кодовая база на Kotlin, Spring как интеграционный фреймворк. Для хранения данных используем MySQL, Elastic Search, а также Redis, Kafka для обмена событиями. В части проектов используем Reactor, Camunda BPМ, плюс Micrometer, OpenTracing, Prometheus, Grafana, Datadog и многое другое. Чем предстоит заниматься:  участвовать в создании новых сервисов и поддерживать текущие процессы прорабатывать архитектуру совместно с командой проектировать и декомпозировать задачи проводить code review по задачам коллег  Что мы ожидаем от вас:  опыт работы с Java 8 и выше или с Kotlin понимание особенностей работы с многопоточным и асинхронным кодом опыт работы с реляционными базами данных: MySQL, PostgreSQL, Oracle опыт работы с очередями и брокерами сообщений (Kafka, RabbitMQ) понимание принципов ООП, SOLID, DDD, паттернов проектирования умение и желание разбираться в чужом коде  О команде и процессах:  используем GitLab в качестве CI/CD проектная документация в Confluence, Lucidchart и Figma, задачи в Jira работаем с использованием гибких подходов  Мы предлагаем:  классный современный продукт, который очень быстро развивается и завоевывает рынки гибридный график: 1-2 раза в 2 недели нужно приехать в офис официальное оформление по ТК, белую зп и гибкое начало рабочего дня премирование по итогам performance review каждые полгода  ДМС, корпоративный тариф на наш каршеринг для сотрудников и их друзей, английский со SkyEng, 5 дополнительных отгулов в год  ",2021-09-27,"['Java', 'Kafka', 'Kotlin', 'RabbitMQ', 'MySQL', 'PostgreSQL']"
83,https://nn.hh.ru/vacancy/46009893?from=vacancy_search_list&query=java%20middle,Java-разработчик,з/п не указана,"ПАО МегаФон, Офис",True,Нижний Новгород,"Полная занятость, полный день",1–3 года,False,False,"
























Привет! Ищем Java-разработчика (middle) в команду разработки Систем взаимодействия с клиентом. Текущий проект – это система исходящих взаимодействий (голос, смс, email) с абонентами.   Какие задачи необходимо решать:  разработка и поддержка сервисов взаимодействия с клиентами на Java 8, Spring; участие в планировании микросервисной архитектуры; взаимодействие с разработчиками back/front, аналитиками, тестировщиками; участие в Code review.  Для решения этих задач требуется:  Высшее техническое образование; Понимание принципов ООП; Опыт коммерческой разработки от 1-го года Уверенное знание Java SE (Java SE 8, 11, 16) Знания и опыт использования Spring Framework, Hibernate ORM, JDBC Умение работать с веб-сервисами (SOAP, JSON, REST) Опыт написания Unit-тестов Опыт работы с Git, Jira, Docker Опыт в построении CI/CD Pipeline Понимание культуры Agile (Scrum, Kanban) Опыт работы с БД(SQL) 





                    Оформление 
                    по ТК РФ
                




                    Медицинское страхование 
                    в России и за рубежом
                




                    Льготное членство 
                    в фитнес-клубе
                
 



                    Компенсация затрат 
                    на мобильную связь
                




                    Профессиональное обучение 
                    и карьерное развитие
                







",2021-10-01,"['Java', 'spring', 'ORACLE', 'Hibernate', 'Docker', 'Agile', 'SOAP', 'JSON', 'REST', 'Jira']"
84,https://nn.hh.ru/vacancy/48491486?from=vacancy_search_list&query=java%20middle,Android разработчик (Middle/Senior),з/п не указана,"Bank RBK, АО",True,Алматы,"Полная занятость, полный день",не требуется,False,False,"Обязанности:   Разработка и поддержка банковских приложений на платформе Android   Требования:   опыт разработки под Android больше 1 года   уверенное знание языков Java и Kotlin   знание Android SDK (API level > 21)   управление памятью в Android   Fragment API, Koin, Retrofit 2, Architecture Components(Room, LiveData, ViewModel, Navigation, Jetpack compose & etc.), MVVM   Gradle   знание Multithreading & Concurrency, Coroutines   знания принципов ООП   знание паттернов проектирования   знание методик автоматизированного тестирования   знание git   Условия:  оформление согласно трудовому кодексу РК оклад плюс система премий по результатам работы (ежемесячная, ежеквартальная и годовая премии) медицинская страховка от компании «Керуен-Medicus» после испытательного срока корпоративное обучение профессиональный и карьерный рост яркая и насыщенная корпоративная жизнь (праздники, спортивные мероприятия, конкурсы) ",2021-10-04,"['Java', 'Kotlin', 'Android SDK', 'Git', 'ООП']"
85,https://nn.hh.ru/vacancy/48361821?from=vacancy_search_list&query=java%20middle,Middle Java Backend Developer,з/п не указана,"АО Банк Хоум Кредит, ДБ АО",True,Алматы,"Полная занятость, полный день",1–3 года,False,False,"





























Мы — Группа Хоум Кредит, большая международная команда, где работает более 100 000 человек. 
Хоум Кредит представлен по всему миру: в Чехии, Словакии, Китае, России, Казахстане, Филиппинах, Вьетнаме, Индонезии, Индии и США. В Казахстане банк Хоум Кредит работает более 10 лет, предоставляя доступные банковские продукты во всех регионах страны.
Мы команда, которая помогает осуществлять мечты миллионам казахстанцев! Сейчас нас уже больше 5000 человек и каждый из нас занимается любимым делом!






ЗАДАЧИ, КОТОРЫЕ ТЫ БУДЕШЬ ВЫПОЛНЯТЬ:  Участие в построении с нуля core banking system для процесса оформления кредита, реализация API и библиотеки для внешних систем-потребителей с использованием следующего стека технологий: Java 11, Spring Boot, Kafka/RabbitMQ Работа с СУБД Oracle Совместная работа с кодовой базой в git Участие в процессе разработки (построение архитектуры решения совместно с командой, реализация решения, поддержка тестирования и разбор инцидентов на продукции) Участие в code review, контроле релизов продукта на тестовые и продукционные среды.  НАМ ПО ПУТИ, ЕСЛИ У ТЕБЯ ЕСТЬ:  Промышленный опыт работы с Java и Spring Boot от 2-х лет в качестве Middle или Junior разработчика Опыт работы с Kafka/RabiitMQ, Docker/Kubernetes, Oracle, git, Swagger.ui/OpenAPI Умение и опыт работы по Agile (optional) Опыт работы в банковской сфере (optional) Ответственность и желание развиваться  МЫ ПРЕДЛАГАЕМ ТЕБЕ:  Работу в международном банке Возможность работать с коллегами из разных стран Возможность совмещать работу в офисе и home-office Кредиты для сотрудников по выгодной ставке – 16% Депозиты ""ДЛЯ СВОИХ"" с повышенной 16% ставкой Отсутствие дресс-кода Внутренние и внешние программы обучения Крутых наставников и коллег 






ХОЧЕШЬ УЗНАТЬ О НАС БОЛЬШЕ?













МЫ ОТКРЫВАЕМ МИР РАВНЫХ ВОЗМОЖНОСТЕЙ В МЕЖДУНАРОДНОМ БАНКЕ



",2021-09-29,"['Английский\xa0— B2 — Средне-продвинутый', 'Git', 'Java', 'SQL', 'RabbitMQ', 'ООП']"
86,https://nn.hh.ru/vacancy/42869018?from=vacancy_search_list&query=java%20middle,"Java Developer / Программист (Middle, Senior)",до 200 000 руб. до вычета налогов,CosySoft,True,Самара,"Полная занятость, полный день",1–3 года,False,False,"CosySoft — уютная digital-команда. 9 лет живем в web и мобильной разработке: проектируем, тестируем и внедряем. Сложные сервисы делаем приятными, учетные системы — понятными, а enterprise — ласковым и нежным. Поточной разработке говорим строгое ""нет"". Используем современный стек back-end технологий на основе: Spring 5 (Boot, Rest, Security), Java, Kotlin. В процессе разработки мы применяем Docker, CI, Git-flow.Сейчас в команде Тольятти: frontend- и backend-разработчики, QA-инженеры, проджекты, аккаунт-менеджеры, HR, PR. Всего 50+ классных человек. К сожалению, у нас не получилось клонировать всю команду в местном офисе, поэтому приходится искать новых разработчиков в Самаре. ;) В перспективе (когда наберётся команда) планируем открыть cosy офис в Самаре, поэтому пока что ищем сотрудников на удалёнку. Мы ищем разработчика:  с опытом работы на современном стеке от 1 года; с твёрдым знанием принципов ООП; имеющего опыт работы с любым популярным java-фреймворком (Spring/SpringBoot, Play framework и т. д.); с опытом использования систем контроля версий; с английским на уровне чтения технической документации.  Будет отлично (прямо идеально), если ты:  знаешь и умеешь применять основные паттерны проектирования (и вообще способен определить, что код ""пахнет""); имеешь опыт написания юнит-тестов (JUnit / TestNG); имеешь опыт работы с Docker; имеешь опыт программирования на Kotlin; работал с фронт-технологиями JS (React / Angular); работал с SQL БД и ORM (Hibernate); имеешь представление о Dependency injection, Inversion of control.  Наше предложение:  интересные проекты и профессиональное развитие; конкурентная зарплата, и регулярный её пересмотр каждые 6 месяцев; комфортные условия работы - уютный офис, удобное рабочее место (2 монитора, SSD, Core i5, 16 Гб); дружная команда; гибкий рабочий график; курсы английского языка; кофемашина, разнообразные сладости, снэки, фрукты, мороженое; PlayStation 4 Pro и PlayStation VR, Nintendo Switch, настольный теннис, игры; пицца по пятницам и корпоративные мероприятия.  Звучит конечно всё здорово, но согласись, лучше 1 раз увидеть, чем 100 раз услышать. Поэтому откликайся на вакансию, знакомься с нашим HR'ом и приезжай в гости!Для начала это может быть не техническое собеседование, а просто знакомство. Там дальше в процессе договоримся. ;)Welcome в CosySoft!",2021-09-29,"['Spring Framework', 'Java']"
